Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
designer-patches,Custom Designer Patches,Custom patches with embroidered design.,Patch Kraze,Uncategorized,embroidered,"Embroidered Patches, patches, Popular, rush",true,Patch Size x Quantity,1.0 inch - 25-49,designer-patches-10-25-49,0,shopify,100,deny,manual,1.23,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/DesignerPatchMOCK.png?v=1762185696,1,,false,,,lb,active
designer-patches,,,,,,,,,1.0 inch - 50-99,designer-patches-10-50-99,0,shopify,100,deny,manual,1.07,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.0 inch - 100-199,designer-patches-10-100-199,0,shopify,100,deny,manual,0.8,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.0 inch - 200-499,designer-patches-10-200-499,0,shopify,100,deny,manual,0.57,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.0 inch - 500-999,designer-patches-10-500-999,0,shopify,100,deny,manual,0.41,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.0 inch - 1000+,designer-patches-10-1000plus,0,shopify,100,deny,manual,0.38,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 25-49,designer-patches-15-25-49,0,shopify,100,deny,manual,1.86,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 50-99,designer-patches-15-50-99,0,shopify,100,deny,manual,1.62,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 100-199,designer-patches-15-100-199,0,shopify,100,deny,manual,1.19,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 200-499,designer-patches-15-200-499,0,shopify,100,deny,manual,0.84,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 500-999,designer-patches-15-500-999,0,shopify,100,deny,manual,0.62,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,1.5 inch - 1000+,designer-patches-15-1000plus,0,shopify,100,deny,manual,0.56,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 25-49,designer-patches-20-25-49,0,shopify,100,deny,manual,2.48,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 50-99,designer-patches-20-50-99,0,shopify,100,deny,manual,2.15,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 100-199,designer-patches-20-100-199,0,shopify,100,deny,manual,1.59,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 200-499,designer-patches-20-200-499,0,shopify,100,deny,manual,1.07,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 500-999,designer-patches-20-500-999,0,shopify,100,deny,manual,0.81,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.0 inch - 1000+,designer-patches-20-1000plus,0,shopify,100,deny,manual,0.74,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 25-49,designer-patches-25-25-49,0,shopify,100,deny,manual,3.11,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 50-99,designer-patches-25-50-99,0,shopify,100,deny,manual,2.69,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 100-199,designer-patches-25-100-199,0,shopify,100,deny,manual,2,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 200-499,designer-patches-25-200-499,0,shopify,100,deny,manual,1.41,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 500-999,designer-patches-25-500-999,0,shopify,100,deny,manual,1.02,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,2.5 inch - 1000+,designer-patches-25-1000plus,0,shopify,100,deny,manual,0.92,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 25-49,designer-patches-30-25-49,0,shopify,100,deny,manual,3.71,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 50-99,designer-patches-30-50-99,0,shopify,100,deny,manual,3.21,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 100-199,designer-patches-30-100-199,0,shopify,100,deny,manual,2.39,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 200-499,designer-patches-30-200-499,0,shopify,100,deny,manual,1.67,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 500-999,designer-patches-30-500-999,0,shopify,100,deny,manual,1.22,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.0 inch - 1000+,designer-patches-30-1000plus,0,shopify,100,deny,manual,1.1,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 25-49,designer-patches-35-25-49,0,shopify,100,deny,manual,4.31,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 50-99,designer-patches-35-50-99,0,shopify,100,deny,manual,3.75,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 100-199,designer-patches-35-100-199,0,shopify,100,deny,manual,2.79,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 200-499,designer-patches-35-200-499,0,shopify,100,deny,manual,1.95,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 500-999,designer-patches-35-500-999,0,shopify,100,deny,manual,1.41,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,3.5 inch - 1000+,designer-patches-35-1000plus,0,shopify,100,deny,manual,1.26,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 25-49,designer-patches-40-25-49,0,shopify,100,deny,manual,4.95,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 50-99,designer-patches-40-50-99,0,shopify,100,deny,manual,4.29,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 100-199,designer-patches-40-100-199,0,shopify,100,deny,manual,3.17,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 200-499,designer-patches-40-200-499,0,shopify,100,deny,manual,2.24,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 500-999,designer-patches-40-500-999,0,shopify,100,deny,manual,1.64,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.0 inch - 1000+,designer-patches-40-1000plus,0,shopify,100,deny,manual,1.47,,true,true,,,,,,,,,lb,
designer-patches,,,,,,,,,4.5 inch - 25-49,designer-patches-45-25-49,0,shopify,100,deny,manual,5.55,,true,true,,,,,,,,,lb,
