Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
pvc-rubber-patches,PVC Rubber Patches,"Introducing our PVC patches: a game-changer for your collection! These waterproof, durable, flexible, and dimensional PVC patches are not only versatile but also come with a flat finish. With their low-melt backing, they cater to the diverse decoration needs of the contemporary market. Each patch order includes a free roll of Thermal Tape.",Patch Kraze,Uncategorized,rubber pvc,"patches, Rubber Patches, Standard Patches",true,Patch Size x Quantity,1.5 inch - 25-49,PVC-1.5-2549,0,shopify,100,deny,manual,4.50,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/3d-molded-patches_c693a447-9f57-49e2-908b-97fc1d82aed5.jpg?v=1770381429,1,,false,,,lb,active
pvc-rubber-patches,,,,,,,,,1.5 inch - 50-99,PVC-1.5-5099,0,shopify,100,deny,manual,3.47,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,1.5 inch - 100-199,PVC-1.5-100199,0,shopify,100,deny,manual,2.39,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,1.5 inch - 200-499,PVC-1.5-200499,0,shopify,100,deny,manual,1.67,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,1.5 inch - 500-999,PVC-1.5-500999,0,shopify,100,deny,manual,1.35,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,1.5 inch - 1000+,PVC-1.5-1000,0,shopify,100,deny,manual,1.23,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 25-49,PVC-2.0-2549,0,shopify,100,deny,manual,4.55,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/pvc-hero_403cf132-5c45-4999-aa93-d68d0ce5803a.jpg?v=1770381429,2,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 50-99,PVC-2.0-5099,0,shopify,100,deny,manual,3.50,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 100-199,PVC-2.0-100199,0,shopify,100,deny,manual,2.40,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 200-499,PVC-2.0-200499,0,shopify,100,deny,manual,1.67,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 500-999,PVC-2.0-500999,0,shopify,100,deny,manual,1.38,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.0 inch - 1000+,PVC-2.0-1000,0,shopify,100,deny,manual,1.25,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 25-49,PVC-2.5-2549,0,shopify,100,deny,manual,5.55,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/pvc-patches-1_9add74c7-950e-4941-9fcb-380b8c531c2e.jpg?v=1770381428,3,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 50-99,PVC-2.5-5099,0,shopify,100,deny,manual,4.26,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 100-199,PVC-2.5-100199,0,shopify,100,deny,manual,2.85,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 200-499,PVC-2.5-200499,0,shopify,100,deny,manual,1.89,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 500-999,PVC-2.5-500999,0,shopify,100,deny,manual,1.64,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,2.5 inch - 1000+,PVC-2.5-1000,0,shopify,100,deny,manual,1.49,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 25-49,PVC-3.0-2549,0,shopify,100,deny,manual,5.57,,true,true,,https://cdn.shopify.com/s/files/1/0661/2965/7940/files/rubber-patches_ec9f245e-d605-4901-945f-6f733c31cb63.jpg?v=1770381430,4,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 50-99,PVC-3.0-5099,0,shopify,100,deny,manual,4.28,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 100-199,PVC-3.0-100199,0,shopify,100,deny,manual,2.85,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 200-499,PVC-3.0-200499,0,shopify,100,deny,manual,1.92,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 500-999,PVC-3.0-500999,0,shopify,100,deny,manual,1.65,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.0 inch - 1000+,PVC-3.0-1000,0,shopify,100,deny,manual,1.49,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 25-49,PVC-3.5-2549,0,shopify,100,deny,manual,6.51,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 50-99,PVC-3.5-5099,0,shopify,100,deny,manual,5.01,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 100-199,PVC-3.5-100199,0,shopify,100,deny,manual,3.27,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 200-499,PVC-3.5-200499,0,shopify,100,deny,manual,2.16,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 500-999,PVC-3.5-500999,0,shopify,100,deny,manual,1.83,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,3.5 inch - 1000+,PVC-3.5-1000,0,shopify,100,deny,manual,1.65,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 25-49,PVC-4.0-2549,0,shopify,100,deny,manual,7.49,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 50-99,PVC-4.0-5099,0,shopify,100,deny,manual,5.78,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 100-199,PVC-4.0-100199,0,shopify,100,deny,manual,3.77,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 200-499,PVC-4.0-200499,0,shopify,100,deny,manual,2.49,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 500-999,PVC-4.0-500999,0,shopify,100,deny,manual,2.09,,true,true,,,,,,,,,lb,
pvc-rubber-patches,,,,,,,,,4.0 inch - 1000+,PVC-4.0-1000,0,shopify,100,deny,manual,1.91,,true,true,,,,,,,,,lb,
