Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
faux-leather-patches,Faux Leather Patches,"Our Faux Leather Patches provide the look and feel of real leather with a consistent, even finish. Available in multiple color choices, our patches are laser engraved providing a rustic but upscale look for your brand. And best of all, our Faux Leather is easy to maintain and safe for domestic wash! Each patch order includes a free roll of Thermal Tape.",Patch Kraze,Uncategorized,faux leather,"Faux Leather Patches, patches, Popular, rush, Standard Patches",true,Patch Size x Quantity,1.5 inch - 25-49,FAUX-1.5-2549,0,shopify,100,deny,manual,1.95,,true,true,,https://cdn.shopify.com/s/files/1/0819/2170/4255/files/Photo_FauxLeatherNP05_2024.jpg?v=1720019059,1,,false,,,lb,active
faux-leather-patches,,,,,,,,,1.5 inch - 50-99,FAUX-1.5-5099,0,shopify,100,deny,manual,1.23,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,1.5 inch - 100-199,FAUX-1.5-100199,0,shopify,100,deny,manual,0.90,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,1.5 inch - 200-499,FAUX-1.5-200499,0,shopify,100,deny,manual,0.68,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,1.5 inch - 500-999,FAUX-1.5-500999,0,shopify,100,deny,manual,0.62,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,1.5 inch - 1000+,FAUX-1.5-1000,0,shopify,100,deny,manual,0.57,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 25-49,FAUX-2.0-2549,0,shopify,100,deny,manual,2.18,,true,true,,https://cdn.shopify.com/s/files/1/0819/2170/4255/files/fauxpatchexplainer.png?v=1767976837,2,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 50-99,FAUX-2.0-5099,0,shopify,100,deny,manual,1.49,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 100-199,FAUX-2.0-100199,0,shopify,100,deny,manual,1.14,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 200-499,FAUX-2.0-200499,0,shopify,100,deny,manual,0.92,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 500-999,FAUX-2.0-500999,0,shopify,100,deny,manual,0.86,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.0 inch - 1000+,FAUX-2.0-1000,0,shopify,100,deny,manual,0.83,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 25-49,FAUX-2.5-2549,0,shopify,100,deny,manual,2.45,,true,true,,https://cdn.shopify.com/s/files/1/0819/2170/4255/files/Photo_FauxLeatherNP02_2024.jpg?v=1767976837,3,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 50-99,FAUX-2.5-5099,0,shopify,100,deny,manual,1.79,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 100-199,FAUX-2.5-100199,0,shopify,100,deny,manual,1.52,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 200-499,FAUX-2.5-200499,0,shopify,100,deny,manual,1.32,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 500-999,FAUX-2.5-500999,0,shopify,100,deny,manual,1.02,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,2.5 inch - 1000+,FAUX-2.5-1000,0,shopify,100,deny,manual,0.93,,true,true,,,,,,,,,lb,
faux-leather-patches,,,,,,,,,3.0 inch - 25-49,FAUX-3.0-2549,0,shopify,100,deny,manual,2.70,,true,true,,https://cdn.shopify.com/s/files/1/0819/2170/4255/files/Photo_FauxLeatherNP04_2024.jpg?v=1767976837,4,,,,,,lb,
faux-leather-patches,,,,,,,,,3.0 inch - 50-99,FAUX-3.0-5099,0,shopify,100,deny,manual,2.18,,true,true,,,,,,,,,lb,
